1.9964	0.06561
1.9959	0.05798
1.9954	0.04883
1.9949	0.03968
1.9944	0.03205
1.9939	0.03205
1.9934	0.03205
1.9929	0.03205
1.9924	0.03205
1.9919	0.0229
1.9914	0.01528
1.9909	0.00765
1.9904	0.00765
1.9899	0.01528
1.9894	0.03206
1.9889	0.03969
1.9884	0.03969
1.9879	0.03969
1.9874	0.02291
1.9869	0.01529
1.9864	0.01529
1.9859	0.00766
1.9854	0.00766
1.9849	0.01529
1.9844	0.01529
1.9839	0.01529
1.9834	0.02291
1.9829	0.02291
1.9824	0.01529
1.9819	0.01529
1.9814	0.01529
1.9809	0.00766
1.9804	0.00766
1.9799	0.00766
1.9794	0.00001
1.9789	0.00763
1.9784	0.00763
1.9779	0.00763
1.9774	0.00763
1.9769	0.00001
1.9764	0.00001
1.9759	0.00763
1.9754	0.01526
1.9749	0.01526
1.9744	0.01526
1.9739	0.00001
1.9734	0.00001
1.9729	0.00001
1.9724	-0.00761
1.9719	0.00001
1.9714	-0.00761
1.9709	-0.00761
1.9704	0.00764
1.9699	0.00764
1.9694	0.00764
1.9689	0.00764
1.9685	0.00002
1.968	0.00764
1.9675	0.00764
1.967	0.00764
1.9665	0.00764
1.966	0.00002
1.9655	0.00764
1.965	0.00764
1.9645	0.01527
1.964	0.02289
1.9635	0.02289
1.963	0.03052
1.9625	0.03052
1.962	0.03052
1.9615	0.03814
1.961	0.03814
1.9605	0.03814
1.96	0.03052
1.9595	0.01527
1.959	0.01527
1.9585	0.01527
1.958	0.01527
1.9575	0.02289
1.957	0.02289
1.9565	0.02137
1.956	0.029
1.9555	0.029
1.955	0.02137
1.9545	0.01375
1.954	0.01375
1.9535	0.00613
1.953	0.01375
1.9525	0.02137
1.952	0.02137
1.9515	0.02137
1.951	0.01375
1.9505	0.00613
1.95	0.00003
1.9495	0.00613
1.949	0.01375
1.9485	0.01375
1.948	0.02137
1.9475	0.02137
1.947	0.02137
1.9465	0.029
1.946	0.02899
1.9455	0.02136
1.945	0.01374
1.9445	0.01374
1.944	0.00612
1.9435	0.01374
1.943	0.01374
1.9425	0.00001
1.942	-0.00761
1.9415	-0.01524
1.941	-0.01524
1.9405	-0.01524
1.94	0.00001
1.9395	0.00611
1.939	0.00611
1.9385	0.01373
1.938	0
1.9375	0
1.937	0.0061
1.9365	0.01372
1.936	0.02134
1.9355	0.02134
1.935	0.01372
1.9345	0.0061
1.934	0.0061
1.9335	0
1.933	0
1.9325	0.0061
1.932	0.01372
1.9315	0.02134
1.931	0.02899
1.9305	0.02136
1.93	0.01374
1.9295	0.01374
1.929	0.00612
1.9285	0.00612
1.928	0.01374
1.9275	0.01374
1.927	0.01984
1.9265	0.01984
1.926	0.01984
1.9255	0.02136
1.925	0.01374
1.9245	0.01374
1.924	0.00612
1.9235	-0.00761
1.923	-0.01524
1.9225	-0.01524
1.922	-0.00761
1.9215	0.00612
1.921	0.01985
1.9205	0.01985
1.92	0.01985
1.9195	0.01985
1.919	0.01375
1.9185	0.01375
1.918	0.00613
1.9175	0.00613
1.917	0.00613
1.9165	0.00613
1.916	0.00613
1.9155	0.00765
1.915	0.01528
1.9145	0.01526
1.914	0.01526
1.9135	0.01374
1.9131	0.01374
1.9126	0.01374
1.9121	0.01374
1.9116	0.00612
1.9111	0.00002
1.9106	0.00612
1.9101	0.00612
1.9096	0.00612
1.9091	0.01374
1.9086	0.00764
1.9081	0.01374
1.9076	0.02136
1.9071	0.01374
1.9066	0.02899
1.9061	0.02136
1.9056	0.01374
1.9051	0.01374
1.9046	0.00001
1.9041	-0.00761
1.9036	-0.00761
1.9031	0.00764
1.9026	0.00764
1.9021	0.00612
1.9016	0.00612
1.9011	-0.00913
1.9006	-0.00915
1.9001	0.00763
1.8996	0.00763
1.8991	0.00001
1.8986	0.00763
1.8981	0.00611
1.8976	0.01373
1.8971	0.03661
1.8966	0.03661
1.8961	0.03661
1.8956	0.03051
1.8951	0.02288
1.8946	0.02136
1.8941	0.02136
1.8936	0.03661
1.8931	0.03509
1.8926	0.03509
1.8921	0.03357
1.8916	0.02595
1.8911	0.02595
1.8906	0.02595
1.8901	0.01833
1.8896	0.01985
1.8891	0.01985
1.8886	0.01375
1.8881	0.01985
1.8876	0.01375
1.8871	0
1.8866	0
1.8861	0.00762
1.8856	0.01372
1.8851	0.02134
1.8846	0.03507
1.8841	0.02592
1.8836	0.02592
1.8831	0.02592
1.8826	0.01219
1.8821	0.00609
1.8816	0.00609
1.8811	0.00609
1.8806	0.01219
1.8801	0.01981
1.8796	0.00608
1.8791	0.0137
1.8786	0.00608
1.8781	-0.00002
1.8776	0.01218
1.8771	0.01218
1.8766	0.01218
1.8761	0.01218
1.8756	0.00608
1.8751	0.00608
1.8746	0.00608
1.8741	0.00608
1.8736	0.01981
1.8731	0.00611
1.8726	0.01373
1.8721	0.02135
1.8716	0.01373
1.8711	0.02135
1.8706	0.0061
1.8701	-0.00153
1.8696	-0.01678
1.8691	-0.01678
1.8686	-0.00915
1.8681	0.00763
1.8676	0.00763
1.8671	0.00763
1.8666	0.00763
1.8661	-0.00915
1.8656	0
1.8651	0.00762
1.8646	0.02287
1.8641	0.02287
1.8636	0.02897
1.8631	0.02897
1.8626	0.02745
1.8621	0.04118
1.8616	0.03966
1.8611	0.03966
1.8606	0.03204
1.8601	0.02594
1.8596	0.02594
1.8591	0.03204
1.8586	0.02594
1.8581	0.02594
1.8577	0.02594
1.8572	0.01984
1.8567	0.01984
1.8562	0.01222
1.8557	0.01374
1.8552	0.00612
1.8547	0.01374
1.8542	0.01984
1.8537	0.01984
1.8532	0.03357
1.8527	0.03357
1.8522	0.03205
1.8517	0.03357
1.8512	0.03357
1.8507	0.02747
1.8502	0.02747
1.8497	0.02747
1.8492	0.02747
1.8487	0.03357
1.8482	0.03967
1.8477	0.03357
1.8472	0.03967
1.8467	0.0534
1.8462	0.04578
1.8457	0.05341
1.8452	0.03968
1.8447	0.03511
1.8442	0.04426
1.8437	0.05189
1.8432	0.05951
1.8427	0.05036
1.8422	0.04274
1.8417	0.03969
1.8412	0.03817
1.8407	0.04427
1.8402	0.058
1.8397	0.058
1.8392	0.05952
1.8387	0.06104
1.8382	0.05494
1.8377	0.04884
1.8372	0.04884
1.8367	0.04884
1.8362	0.04884
