2.6	0.074768
2.5922	0.021362
2.5917	0.012207
2.5912	0
2.5907	-0.006104
2.5902	0.050354
2.5897	0.062561
2.5892	0.048828
2.5887	0.039673
2.5882	0.033569
2.5877	0.003052
2.5872	-0.006104
2.5867	0.027466
2.5862	0.019836
2.5857	0.05188
2.5852	0.088501
2.5847	0.093079
2.5842	0.080872
2.5837	0.080872
2.5832	0.065613
2.5827	0.039673
2.5822	0.045776
2.5818	0.009155
2.5813	-0.010681
2.5808	-0.02594
2.5803	-0.033569
2.5798	-0.019836
2.5793	0.004578
2.5788	0.010681
2.5783	0.001526
2.5778	0
2.5773	-0.019836
2.5768	-0.009155
2.5763	-0.009155
2.5758	-0.028992
2.5753	-0.019836
2.5748	-0.022888
2.5743	-0.012207
2.5738	0.016785
2.5733	0.016785
2.5728	0.018311
2.5723	0.024414
2.5718	0.019836
2.5713	0.028992
2.5708	0.030518
2.5703	0.032043
2.5698	0.032043
2.5693	0.015259
2.5688	0.007629
2.5683	0
2.5678	-0.009155
2.5673	0.001526
2.5668	-0.019836
2.5663	-0.007629
2.5658	0.022888
2.5653	0.015259
2.5648	0.054932
2.5643	0.035095
2.5638	0.030518
2.5633	0.038147
2.5628	0.032043
2.5623	0.053406
2.5618	0.021362
2.5613	0.041199
2.5608	0.050354
2.5603	0.04425
2.5598	0.048828
2.5593	0.039673
2.5588	0.013733
2.5583	0.027466
2.5578	0.039673
2.5573	0.024414
2.5568	0.019836
2.5563	-0.003052
2.5558	-0.003052
2.5553	-0.015259
2.5548	-0.033569
2.5543	-0.028992
2.5538	-0.036621
2.5533	-0.006104
2.5528	0.003052
2.5523	-0.001526
2.5518	0.012207
2.5513	0.007629
2.5508	0.02594
2.5503	0.033569
2.5498	0.027466
2.5493	0.021362
2.5488	0.012207
2.5483	0
2.5478	0
2.5473	0.003052
2.5468	0.007629
2.5464	0.02594
2.5459	0.016785
2.5454	0.013733
2.5449	0.013733
2.5444	0.004578
2.5439	0.015259
2.5434	0.015259
2.5429	0.015259
2.5424	0.024414
2.5419	0.009155
2.5414	0.009155
2.5409	0.024414
2.5404	-0.006104
2.5399	0.013733
2.5394	0.004578
2.5389	-0.015259
2.5384	0.004578
2.5379	-0.009155
2.5374	0.004578
2.5369	0.004578
2.5364	0.004578
2.5359	0
2.5354	0.004578
2.5349	0.004578
2.5344	0.009155
2.5339	0.027466
2.5334	0.02594
2.5329	0.030518
2.5324	0.028992
2.5319	0.007629
2.5314	-0.004578
2.5309	0.007629
2.5304	0
2.5299	0.012207
2.5294	0.012207
2.5289	0.003052
2.5284	0.021362
2.5279	0.02594
2.5274	0.02594
2.5269	0.013733
2.5264	0.004578
2.5259	-0.013733
2.5254	-0.013733
2.5249	-0.004578
2.5244	-0.009155
2.5239	-0.009155
2.5234	-0.021362
2.5229	-0.02594
2.5224	-0.033569
2.5219	-0.013733
2.5214	-0.004578
2.5209	0.003052
2.5204	0.022888
2.5199	0.018311
2.5194	0.030518
2.5189	0.030518
2.5184	0.030518
2.5179	0.02594
2.5174	0.022888
2.5169	0.030518
2.5164	0.018311
2.5159	0.02594
2.5154	0.033569
2.5149	0.021362
2.5144	0.015259
2.5139	-0.004578
2.5134	-0.012207
2.5129	-0.001526
2.5124	0.009155
2.5119	0.019836
2.5114	0.019836
2.5109	0.006104
2.5105	0.006104
2.51	0
2.5095	0.015259
2.509	0.018311
2.5085	0.018311
2.508	0.013733
2.5075	-0.001526
2.507	-0.004578
2.5065	0.003052
2.506	0.019836
2.5055	0.016785
2.505	0.030518
2.5045	0.022888
2.504	0.030518
2.5035	0.038147
2.503	0.027466
2.5025	0.027466
2.502	0.013733
2.5015	0.009155
2.501	0.012207
2.5005	0.012207
2.5	0.009155
2.4995	-0.001526
2.499	-0.007629
2.4985	-0.010681
2.498	-0.010681
2.4975	0
2.497	0
2.4965	0.009155
2.496	0.013733
2.4955	0.006104
2.495	0.013733
2.4945	0.016785
2.494	0.016785
2.4935	0.02594
2.493	0.028992
2.4925	0.018311
2.492	0.015259
2.4915	0.015259
2.491	0.012207
2.4905	0.019836
2.49	0.019836
2.4895	0.013733
2.489	0.021362
2.4885	0.007629
2.488	0.003052
2.4875	0.010681
2.487	0.007629
2.4865	0.007629
2.486	0.006104
2.4855	0.010681
2.485	0
2.4845	0.010681
2.484	0.022888
2.4835	0.018311
2.483	0.022888
2.4825	0.010681
2.482	0.010681
2.4815	0.003052
2.481	0.024414
2.4805	0.035095
2.48	0.024414
2.4795	0.032043
2.479	0.015259
2.4785	0.003052
2.478	0.007629
2.4775	0
2.477	0
2.4765	0.003052
2.476	0.015259
2.4755	0.027466
2.4751	0.022888
2.4746	0.027466
2.4741	0.015259
2.4736	0
2.4731	0
2.4726	0.015259
2.4721	0.02594
2.4716	0.039673
2.4711	0.039673
2.4706	0.024414
2.4701	0.013733
2.4696	0.003052
2.4691	0.003052
2.4686	0
2.4681	0
2.4676	-0.007629
2.4671	-0.007629
2.4666	-0.007629
2.4661	-0.004578
2.4656	0.009155
2.4651	0.006104
2.4646	-0.004578
